timestamp,block_height,block_time,difficulty,hash_rate,transactions_per_block,mining_pool_concentration,orphan_blocks,network_latency,node_count,is_51_attack,hash_rate_skew,block_reorg_depth
2020-01-04 13:00:00,86,12.245607391038659,5626007416731.941,1865772930.9793923,79,0.12850064149749324,0,0.184386542267943,1526.038007740575,0.0,-0.053343791001648426,0
2020-01-04 14:00:00,87,15.788505294255184,5060002510614.286,1052067143.7378263,94,0.17491163266562912,0,2.3854267397211806,1476.1157168598259,0.0,0.03405326572568829,0
2020-01-04 15:00:00,88,14.321877774149211,5304183233259.27,481549314.8935745,69,0.13629168064479294,0,1.8772194158270905,1362.474224884363,0.0,0.15028155223470516,0
2020-01-04 16:00:00,89,12.175599490582403,5572826000220.704,602554754.1744081,85,0.2905327844117592,0,0.4718202439227444,1173.3698464090185,0.0,-0.09230306014921039,0
2020-01-04 17:00:00,90,14.78316858278339,5170672816555.231,652072005.3731399,106,0.23489334469866888,0,4.616004605661835,1766.3834631277587,0.0,-0.013183526770476293,0
2020-01-04 18:00:00,91,13.7426938733701,7948183380853.682,726173557.5222708,91,0.5382274910032762,1,0.18131108084946276,1612.9263098327424,0.0,0.08635169889508454,0
2020-01-04 19:00:00,92,15.921612476332223,6456068528386.518,78165740.17460877,77,0.522549930511739,0,0.9337395172791587,1346.3797896802384,0.0,-0.12319050831368734,0
2020-01-04 20:00:00,93,11.744867265306619,5312367192321.512,358871055.2049324,85,0.29026312704267815,0,0.19860900989919159,1581.1510049462079,0.0,0.02301504034732014,0
2020-01-04 21:00:00,94,12.680844633505579,5893562323944.327,109952711.05314885,79,0.4215760217870418,0,4.859584063061552,1326.1434832147643,0.0,-0.028770830666838134,0
2020-01-04 22:00:00,95,12.519729617169606,6278154676526.611,1741967306.5949683,84,0.33821372278013057,0,0.07205063628780316,1492.342762079283,0.0,-0.0906719328755129,0
2020-01-04 23:00:00,96,9.841212629669704,7834956654154.191,456523383.4408519,76,0.12555829081258915,0,1.1094323402645523,1618.701687854268,0.0,0.12032327819262645,0
2020-01-05 00:00:00,97,14.24030069266144,7133985158334.064,399873598.07526505,80,0.20885906007133329,0,3.9577983173092766,1592.7961706796618,0.0,0.091847067893475,0
2020-01-05 01:00:00,98,14.152638180449724,5724002809162.141,1189498149.527154,93,0.25245717682571106,0,0.5790537837763515,1418.7131957806546,0.0,0.05343679615275962,0
2020-01-05 02:00:00,99,13.512783641606152,6490112155353.56,740121409.3911976,81,0.31656864070524904,0,0.22189054185235424,1663.2664569359565,0.0,0.07075109945566757,0
2020-01-05 03:00:00,100,12.913532166562133,5825866911419.781,156938644.194478,104,0.2588483514650999,0,0.2716493697500173,1502.1125537383987,0.0,-0.03998904770521525,0
2020-01-05 04:00:00,101,9.961573144873965,5804534465307.152,451955660.82848763,74,0.3883561293045093,0,1.0381695880495783,1394.5958697999993,0.0,0.005354561290301417,0
2020-01-05 05:00:00,102,12.448386693086603,5121876103973.989,346999198.0362076,85,0.151276601159229,0,1.1192680837299447,1835.0706347323728,0.0,-0.0821456575361367,0
2020-01-05 06:00:00,103,12.643213708683076,5134832419182.548,84771258.57337227,66,0.5711630857387486,0,2.53224214556904,1275.1842395926226,0.0,0.07731115455178983,0
2020-01-05 07:00:00,104,11.494306826945952,5754030767827.761,243280040.2456703,99,0.34452251610256907,0,0.5434302219289021,1579.960580058581,0.0,-0.09045678538969674,0
2020-01-05 08:00:00,105,13.096785720834976,5313152432213.732,403811877.60462713,84,0.40996831024899266,0,2.4202478984047326,1783.3571699267507,0.0,-0.04987438850037244,0
2020-01-05 09:00:00,106,14.510127142036346,5021261331197.272,432481050.06952393,82,0.07177152712959314,0,13.768036592198811,1159.5968973815143,0.0,-0.10227844471028219,0
2020-01-05 10:00:00,107,18.215464753026325,6283157449879.745,110195715.6879683,87,0.33374438201867823,0,3.993893501243655,1827.333930067224,0.0,0.02168573592431966,0
2020-01-05 11:00:00,108,13.936444532079598,5033026000623.942,1534799488.4672122,75,0.5795863623449141,0,2.018865401732384,1837.9421975056684,0.0,-0.025905842432609735,0
2020-01-05 12:00:00,109,14.14387597680691,5904552003889.695,438073359.21497744,88,0.15740295469784474,0,5.6239069265763275,1406.2806999056918,0.0,0.04025265169285853,0
2020-01-05 13:00:00,110,13.313885210584582,5774777702085.488,503731062.0940634,71,0.319370878947533,0,9.445470293705554,1557.8780944738892,0.0,-0.06633120551906423,0
2020-01-05 14:00:00,111,8.703071961752396,8467808146904.949,724245975.8798106,81,0.28687954093947127,0,1.6892144597826626,1352.7220944747187,0.0,-0.07549963062514399,0
2020-01-05 15:00:00,112,13.433715311376957,5662061659584.909,220613695.5626859,78,0.25187929320748786,1,0.6393918503925262,1334.98049065471,0.0,0.043748383388044904,0
2020-01-05 16:00:00,113,13.650575524852567,5065714077302.693,765742089.426437,87,0.2659136965838428,0,4.929814191956174,1273.6242019105703,0.0,-0.013425185461232003,0
2020-01-05 17:00:00,114,19.658105281213217,5802265788579.004,336102037.20456135,81,0.09247015752753827,0,3.7182972265879077,1838.8639114833031,0.0,0.2841520022656447,0
2020-01-05 18:00:00,115,13.019097588047194,6839456106397.575,197928113.4502583,75,0.37710263923678816,0,0.1768129062294896,1453.535545536482,0.0,0.06522431156551167,0
2020-01-05 19:00:00,116,14.253868355834031,10760125639712.096,860864343.7473755,82,0.16247008694332812,0,5.5094882340125295,1222.8361541857314,0.0,0.014097909174316676,0
2020-01-05 20:00:00,117,13.413220575736892,5562721158567.536,2156330688.5094423,92,0.37447449286604767,1,0.9121062621115539,1707.714141329045,0.0,0.12974008002216336,0
2020-01-05 21:00:00,118,10.57830490595117,5386101904545.545,1001564759.4999743,87,0.4485602294821877,0,0.7774694165633657,1634.6639303258044,0.0,0.10020239192879682,0
2020-01-05 22:00:00,119,16.35705703628755,7371434727796.992,1221050712.9260423,96,0.17303063546912734,0,0.8409626500508242,1575.1655385332774,0.0,0.018337984804072616,0
2020-01-05 23:00:00,120,15.379832581716936,5212255701005.57,288258842.58609563,89,0.3056802143339764,0,0.7713788299138956,1368.3327015296713,0.0,0.3045918952584576,1
2020-01-06 00:00:00,121,15.477579867607616,5955626630746.666,98186596.3700078,89,0.6685202124916764,1,1.4514447948044968,1419.329043153241,0.0,0.1155881505169218,0
2020-01-06 01:00:00,122,11.226531363013152,5520395307778.955,2153020382.054875,88,0.3174103889752332,0,1.7339239101913304,1914.5201914114455,0.0,-0.11137007890956369,0
2020-01-06 02:00:00,123,17.006985777340248,5041950094080.73,3785769059.799019,82,0.25712188459170543,0,1.1089819156635645,1577.0363866704351,0.0,-0.03337944975929775,0
2020-01-06 03:00:00,124,9.995372343019298,5426620015010.124,2269457773.8690567,82,0.1927678678226636,0,1.064026874461143,1394.2578878360798,0.0,-0.17906216185341187,0
2020-01-06 04:00:00,125,14.967142734500676,5308195743083.006,346784483.8733901,83,0.2811731833789071,0,2.6735901892309184,1648.6900637452668,0.0,-0.1464446844014002,0
2020-01-06 05:00:00,126,18.976139064524947,6158652634401.928,152910854.81314728,92,0.08983046930222102,0,0.006064261086233275,1668.7427362056153,0.0,0.29834061353385194,0
2020-01-06 06:00:00,127,11.02365918717328,7971830172202.008,167135814.8071085,68,0.3157874805585976,0,5.87064684383736,1862.6529019892312,0.0,0.13517273133391183,1
2020-01-06 07:00:00,128,12.08425567599307,5312039230730.714,90085288.75477923,98,0.2732753285510266,0,2.5065617981498898,1513.1133891059499,0.0,-0.16842051738745997,0
2020-01-06 08:00:00,129,13.749128412719102,6668476594261.76,435768362.5544226,80,0.1514689653326574,1,2.456889827777795,1646.4955609879685,0.0,-0.0005529334197243912,0
2020-01-06 09:00:00,130,12.241310864709503,5056951182660.364,2416722107.9017315,78,0.09881800131760543,0,1.0962360641124804,1606.2816134625557,0.0,-0.03556589343416684,0
2020-01-06 10:00:00,131,9.623341422334668,5772452348702.235,421081672.01951283,83,0.17846323450699256,0,6.750288753841998,1357.1237097743876,0.0,0.26516537666148376,0
2020-01-06 11:00:00,132,13.671407437015068,5073162334174.787,656427558.3300076,86,0.12975111377765922,0,0.0006465678628667095,1226.8308889219888,0.0,-0.23549556577486,0
2020-01-06 12:00:00,133,10.844240715684737,7718600527545.924,1920011407.364652,96,0.35393850822124306,0,0.15912869946127933,1624.2984882492044,0.0,-0.06348105575332469,0
2020-01-06 13:00:00,134,14.683981076587955,6453936490515.776,323886818.842247,83,0.05274174208422782,0,3.2599375016706413,1638.4857310974965,0.0,-0.062429472139653934,0
2020-01-06 14:00:00,135,11.201439414415493,6072798094177.422,3714580011.798907,64,0.07671452490818496,0,2.684178957160703,1013.5765775288419,0.0,-0.07131011886213443,0
2020-01-06 15:00:00,136,17.37483601254385,6736682716414.887,3556683717.031398,67,0.4506139088518981,0,0.6331386299448825,1605.9844839197783,0.0,0.025773977075077333,0
2020-01-06 16:00:00,137,11.541866769159407,6042760815952.566,425548150.3221234,86,0.18477332985116227,0,1.80655099798688,1484.1946525602457,0.0,0.08882836423323436,0
2020-01-06 17:00:00,138,12.69484620948581,8471976041608.512,272313827.2921707,86,0.4038429635402862,0,1.5187998386470383,1587.1266033374236,0.0,-0.052112586787565356,0
2020-01-06 18:00:00,139,15.533793043424174,6251616443533.073,974308012.6710278,83,0.09729755095086269,0,1.4978050159640208,1403.7404183667074,0.0,-0.007694539062049032,1
2020-01-06 19:00:00,140,10.422839208915113,7585725621648.914,342737380.5455841,84,0.5164362262901563,0,1.8105102198631073,1790.8864792619822,0.0,-0.09547360577248165,0
2020-01-06 20:00:00,141,14.068649836510323,5728011730964.52,152617413.58709145,91,0.31440708780164234,0,10.14564820001742,1706.0002345711118,0.0,-0.08736498794411564,0
2020-01-06 21:00:00,142,16.76785688570607,5124503028923.332,1747127160.7645311,92,0.3216471566555442,0,8.739396792963289,1222.165270117515,0.0,0.04111118019838603,0
2020-01-06 22:00:00,143,9.48129191359693,5751152892739.809,1637517786.2996588,84,0.2502982443992946,1,7.999708808174232,1304.0855463746182,0.0,0.05778213742645381,0
2020-01-06 23:00:00,144,13.96158464633076,5135674061429.945,566796904.1370839,91,0.1252743490896082,0,1.5911767717610932,1512.0577768669818,0.0,-0.1844281982765624,0
2020-01-07 00:00:00,145,14.149706985621059,5897698344408.159,137225380.64505768,79,0.2201897140219349,0,0.765726606987559,1376.2331007629964,0.0,-0.07285509642796946,0
2020-01-07 01:00:00,146,15.454557179443276,5658732344324.14,141877383.88644433,91,0.3931016430476063,0,1.642461341402016,1716.284492100266,0.0,-0.0322700599519007,0
2020-01-07 02:00:00,147,10.407623222804794,5974384459599.984,540080785.1263503,92,0.1700841964297611,0,1.9493683102371837,1297.5363821112421,0.0,-0.03853348511721392,0
2020-01-07 03:00:00,148,10.198858467289309,5010097792590.495,294305518.85106564,90,0.05975916665048354,0,0.746300027716393,1714.5461032075727,0.0,-0.026399694233272198,0
2020-01-07 04:00:00,149,14.804853914042244,5216714874180.13,344948975.8111648,89,0.2514475936827,0,2.003566062686122,1014.4969182662903,0.0,-0.2508984047198202,0
2020-01-07 05:00:00,150,14.242461683082965,5675956651848.582,1348101515.8027544,84,0.17665497643954475,0,1.94569186822108,1419.0452631494784,0.0,0.10724884346558353,0
2020-01-07 06:00:00,151,14.126232125864691,8005854563291.765,1009962781.8049644,97,0.3552368662202839,0,4.675832138482121,1777.6916985404264,0.0,-0.007710960823382367,0
2020-01-07 07:00:00,152,14.366120523742438,5483873842021.338,1924905438.2597053,81,0.33059471130340534,0,0.5425773964482036,1488.5344460424271,0.0,0.2808004529077071,0
2020-01-07 08:00:00,153,11.799938196053773,5552293705520.999,180163760.64632773,87,0.11285918801823186,0,2.3920742558156314,1505.5544502001546,0.0,0.06282501984246328,0
2020-01-07 09:00:00,154,14.080634242902509,6254200312502.706,344225812.3783533,95,0.37690726752565196,0,1.1984445490420623,1655.5778747517904,0.0,0.03825982694044866,0
2020-01-07 10:00:00,155,14.232681183246703,5925817864435.802,1036361331.4018793,86,0.3655917250749545,0,0.27833029277005367,1605.5234687381962,0.0,-0.08571228084613533,1
2020-01-07 11:00:00,156,11.71412145493408,5355142048135.964,759429719.8910891,80,0.4303948567921501,0,0.760128926551511,1477.5628167080345,0.0,-0.05816331453787618,0
2020-01-07 12:00:00,157,18.164436277861892,5529017421609.464,2245918447.704477,84,0.40215652443452055,1,0.11796563882371547,1763.6639426438169,0.0,0.08024904249832304,0
2020-01-07 13:00:00,158,14.68458230227947,5245516723173.958,738799187.0357956,90,0.3904641855062918,0,0.7693636643523022,1525.8440921411986,0.0,-0.027661580996211767,1
2020-01-07 14:00:00,159,10.521741256993378,8382026104514.031,3079734115.6119123,84,0.49043178548425564,0,0.14302132108255652,1608.4948392037795,0.0,-0.06932259786835798,0
2020-01-07 15:00:00,160,15.141384021584575,5139991507514.183,832561625.5160947,96,0.5441684860321278,0,5.192437841384111,1689.0134045410127,0.0,0.18892352625347164,0
2020-01-07 16:00:00,161,11.063295824431696,5464955249094.132,1403405258.2776685,85,0.30846291946682436,0,0.21460470333596518,1014.1561141620688,0.0,0.03727022784702858,0
2020-01-07 17:00:00,162,15.46771150935613,5026178662741.66,351066089.6178866,91,0.34605841679285526,0,3.400272451623027,1356.1226087149098,0.0,0.07940041859594701,0
