timestamp,transaction_volume,gas_price,contract_creations,failed_transactions,unique_addresses,avg_transaction_value,miner_rewards,uncle_blocks,network_hash_rate,anomaly_type,anomaly_confidence
2019-01-02 23:00:00,182452.37379452924,2.3913944765327737,15,0,4753.9159359855275,150.95534830179463,1.9305355690086934,0,70367496235.44939,normal,0.0
2019-01-03 00:00:00,43793.320254831495,1.5011654660434868,13,0,6704.241227650106,19935.486825823264,2.0614254287639495,1,57866151525.79602,normal,0.0
2019-01-03 01:00:00,648.0187876859765,27.233388957771165,14,2,5433.272803593116,5675.381457598118,1.9735874158231745,0,38973178523.93921,normal,0.0
2019-01-03 02:00:00,42115.36589839941,24.887709127021456,9,2,6018.915321293137,748.2761247281559,2.3891859483944935,0,308480488991.26355,normal,0.0
2019-01-03 03:00:00,10196.863369305003,1.2041527309972495,15,2,4932.981199765344,5095.8618449831565,2.1956588945593754,0,202867497968.51712,normal,0.0
2019-01-03 04:00:00,5688.239059747224,16.431890974042563,15,2,2844.1595798749636,13543.948344236615,1.508451090292299,1,91957351240.239,normal,0.0
2019-01-03 05:00:00,74858.32287206447,1.7695469525617726,15,1,4775.000045063881,978.931327161965,1.860151313244963,0,536156865850.05176,normal,0.0
2019-01-03 06:00:00,173164.80412001626,46.815247301087425,10,4,4169.827731214252,3030.2591292374427,1.943369712585663,1,3499763775.57014,normal,0.0
2019-01-03 07:00:00,141854.93618153164,47.528383107471875,16,2,4194.048350584466,4048.3947943532726,2.4685538339132593,0,22890710370.9746,normal,0.0
2019-01-03 08:00:00,4111.5894225770535,23.962000976117057,16,3,5391.304332367596,505.8600983355399,1.855899554515361,0,9256310911.596743,normal,0.0
2019-01-03 09:00:00,11867.694603342654,52.124928852907516,12,3,2786.202637540601,1198.4078155541324,2.2344932490009226,0,121249688178.47075,normal,0.0
2019-01-03 10:00:00,42724.45973824293,33.368162552178966,18,1,4302.3569453610535,4011.0445056977233,1.5460155377746256,1,75136894252.37845,normal,0.0
2019-01-03 11:00:00,154986.02867292563,35.26793940392988,14,2,4559.012216240011,3669.1403587209443,1.8720059347796743,0,185887193631.50003,normal,0.0
2019-01-03 12:00:00,8447.717151868952,16.865817674294707,9,2,5645.142105773721,3133.961287446954,2.217762170658818,0,21794544406.536327,normal,0.0
2019-01-03 13:00:00,15194.397398329033,7.3073724427378925,6,1,7080.566277083897,18037.330576921202,2.233143279122653,0,133840733598.17896,normal,0.0
2019-01-03 14:00:00,2409.874744717884,4.912873707720273,17,2,2895.6414192552397,17055.20557581419,2.4649906118181644,0,91941351389.90508,normal,0.0
2019-01-03 15:00:00,2013.4133640741038,7.926144061608568,16,2,5098.52075070294,4731.529154722861,2.186482052644301,0,63090836078.145355,normal,0.0
2019-01-03 16:00:00,111865.40032989095,19.803882273184694,21,1,4655.995760036927,698.1110471098102,2.261492733210966,0,61725085937.00213,normal,0.0
2019-01-03 17:00:00,331863.8445954359,3.7907071358869375,20,2,5247.73981089848,7284.572288652686,1.9035731277829053,0,46697755242.25183,normal,0.0
2019-01-03 18:00:00,19072.060782069864,5.985385217945808,14,2,7613.144561361263,556.8200798020378,2.068221521242989,1,8844497519.351068,normal,0.0
2019-01-03 19:00:00,163908.85592868892,12.624523998719479,18,2,3595.1880040364467,778.8797669440136,2.175688148044071,0,68204387719.51414,normal,0.0
2019-01-03 20:00:00,45400.21183988285,5.306675945018401,12,0,4398.583249841086,1330.0881747379012,2.316023846282893,0,130979356256.27884,normal,0.0
2019-01-03 21:00:00,6061.790459510276,17.76590912879866,13,1,6275.205556221246,1035.6332348163587,1.8825434140322626,0,974656999717.9918,normal,0.0
2019-01-03 22:00:00,45378.38689142533,51.324771161118186,17,2,5443.283839037871,5031.53436233058,2.015765720368987,2,301693688596.1215,normal,0.0
2019-01-03 23:00:00,477382.4033818245,27.573617603427444,10,2,5796.010940561651,6101.08009011997,2.09591894070134,1,48362335180.121704,normal,0.0
2019-01-04 00:00:00,20503.439299873386,21.957847806077382,14,0,4568.93956575781,492.83437395523634,2.2786080838091785,1,171116529573.61755,normal,0.0
2019-01-04 01:00:00,503473.9800376897,17.480027136890744,13,1,5969.963109604179,6778.506191415534,2.127007579534684,0,273945048231.8743,normal,0.0
2019-01-04 02:00:00,116.80545719008458,13.386578387709394,9,3,5896.130487529203,2941.774327977819,1.6872454931679086,0,301431299159.4338,normal,0.0
2019-01-04 03:00:00,113983.04733723456,4.1297571052507385,18,1,5354.480812612586,275.6500314631535,2.1780971170968755,1,69058783311.76752,normal,0.0
2019-01-04 04:00:00,26215.185903537615,45.020823131501125,19,2,6978.26532174006,81661.74983088272,2.5646514294905334,0,48926911692.02049,normal,0.0
2019-01-04 05:00:00,12112.403619637167,5.714639556134405,14,2,5271.866517203038,2254.3469013992803,1.6124789293851716,0,114014988701.17252,normal,0.0
2019-01-04 06:00:00,26463.49600447139,1.9150008373087133,17,1,5425.2196424535905,1356.4953184621809,2.588800647993938,0,37360506247.66364,normal,0.0
2019-01-04 07:00:00,413.58463405445497,27.72710159756036,18,2,4558.864555962917,991.3451605645688,1.8814835687722815,0,63078048921.55494,normal,0.0
2019-01-04 08:00:00,14195.158352040396,3.8623654667966822,9,2,5439.879146775833,910.1694547712912,1.768297098428941,2,64979300020.638435,normal,0.0
2019-01-04 09:00:00,44991.332676998114,9.300990407978333,17,3,5291.214572743489,4297.718315028589,1.851668560598629,1,41252730020.14333,normal,0.0
2019-01-04 10:00:00,423279.5394314071,0.5738530719262838,15,2,5670.367055204471,713.5283610572963,1.9776264349794397,0,202354872711.1693,normal,0.0
2019-01-04 11:00:00,7812.338043929106,2.9483863863655957,16,1,5373.77707068041,2380.1759387057677,1.9932972176220944,0,40111250613.7036,normal,0.0
2019-01-04 12:00:00,4372.161526161749,3.803936850483318,18,2,5388.087043669337,549.3014188284362,2.031103489558587,1,174541121916.75848,normal,0.0
2019-01-04 13:00:00,8074.658957478125,1.1189268556672851,18,1,4582.047949788446,18146.510370736018,1.4702745853782118,0,35180368709.46739,normal,0.0
2019-01-04 14:00:00,137420.9656288708,21.38050410290902,17,1,5679.26475406398,3771.086476178035,2.1661370424970237,0,118688708969.6244,normal,0.0
2019-01-04 15:00:00,42510.322990784356,36.28105812664224,18,0,5183.517593564355,1010.1420978993516,2.456096576251989,0,11454184797.536108,normal,0.0
2019-01-04 16:00:00,7634.857798022983,9.346238107451203,17,2,4675.10238733819,108.36375626826194,1.5193568171297953,0,58300867158.02624,normal,0.0
2019-01-04 17:00:00,61484.16040470329,41.52118164792212,9,3,4216.462366314623,576.6898389707202,2.0644468588139193,0,89942940743.61751,normal,0.0
2019-01-04 18:00:00,26746.39825794834,4.799350036804185,12,2,5837.140758156989,743.2747618194186,1.666434485285524,0,264623366981.07504,normal,0.0
2019-01-04 19:00:00,152861.86983606062,7.872423214527591,13,0,5831.839889781817,1158.376192279532,1.648092546120245,0,30117995505.772648,normal,0.0
2019-01-04 20:00:00,5409.401905652939,3.2677271245697908,19,1,4884.427735528136,29069.248185076525,2.275307444846299,0,53739814268.27375,normal,0.0
2019-01-04 21:00:00,11437.763033736126,19.38113353943541,14,2,3722.3838072985072,4501.703394926441,2.596451647619195,2,107034402054.7799,normal,0.0
2019-01-04 22:00:00,10054.581635527222,10.890047147761749,19,2,6493.0307716626085,2321.6237674476574,1.990371352496417,1,215838527066.03668,normal,0.0
2019-01-04 23:00:00,1179.646508763799,19.001260329925984,17,3,6324.764782339665,5163.008036278089,2.244849670503522,1,78748231347.06929,normal,0.0
2019-01-05 00:00:00,39824.61845247743,28.682391872824255,14,2,7391.134013332573,12691.385606569253,1.2653872210871935,0,50400910425.27093,normal,0.0
2019-01-05 01:00:00,37127.40088658835,15.780082901925727,8,1,3123.561226014195,8280.120722401067,1.6925673438075086,0,44465188688.08546,normal,0.0
2019-01-05 02:00:00,22252.88435855388,19.757364969059942,13,1,4723.788633298386,10266.37550667919,1.6030464245367642,0,18526141317.91775,normal,0.0
2019-01-05 03:00:00,13777.963310565327,54.744528678504224,11,2,4263.495144959022,2794.1243977817358,2.34179814995039,0,27517998036.252026,normal,0.0
2019-01-05 04:00:00,1298.8811459356173,7.106782719376026,17,4,3214.433644682247,8912.981744041726,2.3692484707316708,0,312493906898.1682,normal,0.0
2019-01-05 05:00:00,9496.792172075493,8.899632185427464,17,0,5057.876892877596,45.46354261666331,2.305299301014332,0,27818539955.458023,normal,0.0
2019-01-05 06:00:00,11098.563527027414,25.29593704160606,16,1,5249.466737710991,11124.015923162784,2.1324067216749554,1,133218706643.48303,normal,0.0
2019-01-05 07:00:00,4426.8584658691125,18.899232696651588,10,2,4925.788957545411,2150.935088483033,1.5976455404848195,0,17886498909.060104,normal,0.0
2019-01-05 08:00:00,15953.421138707161,3.9332679304910565,10,2,3381.987073863572,1103.3994111300422,1.703890421165327,0,16843836722.000559,normal,0.0
2019-01-05 09:00:00,49419.56679045236,9.436820244345194,13,5,5614.562584344251,5230.272602497221,2.747105059355391,2,122988124277.11397,normal,0.0
2019-01-05 10:00:00,957778.4837727075,12.616146987589067,13,2,3811.2048293073804,7207.199601832652,1.6049645431731236,0,61655715568.67691,normal,0.0
2019-01-05 11:00:00,31230.661314323865,10.873514498135957,13,2,6045.108792773256,123331.33074577127,1.622723204791617,2,55417471796.180626,normal,0.0
2019-01-05 12:00:00,36868.05664153073,3.9269851303144314,17,1,5992.2701161480445,4060.615250891932,1.9541830677998306,0,20234685152.887398,normal,0.0
2019-01-05 13:00:00,18979.375498119363,51.653942290195154,13,0,5391.98066621726,1517.992348033906,2.3472723102016264,1,156302619715.32288,normal,0.0
2019-01-05 14:00:00,474.59298802676034,28.736496757397298,14,1,4592.99253056217,2771.3175251152848,2.4834592806532023,0,64664415803.395615,normal,0.0
2019-01-05 15:00:00,20888.880212183085,13.130744839054781,17,1,5143.450459248875,6712.5192028896745,2.1347445405589656,0,117578685981.29678,normal,0.0
2019-01-05 16:00:00,24846.20789004577,22.792500296707065,12,3,4385.877779523369,82.23333340002453,2.0880113108949443,0,54969948631.53732,normal,0.0
2019-01-05 17:00:00,3037314.2878840617,45.51548906318484,11,0,5631.260294515748,4581.642179329689,1.9921183485378202,2,146270984438.37146,normal,0.0
2019-01-05 18:00:00,14992.090941141421,2.927681683039517,7,8,6412.7817712937895,11361.756513751452,1.9022899400056437,0,145439574807.31177,normal,0.0
2019-01-05 19:00:00,40259.234482438784,5.7635919427860465,16,3,6297.80159400122,2095.8537165930034,2.125354107955613,0,239116303867.6951,normal,0.0
2019-01-05 20:00:00,20549.182961911032,15.648367515164036,6,2,5027.060569024094,2199.9278877792003,1.9113763574862297,0,34639020300.71469,normal,0.0
2019-01-05 21:00:00,2127.374618021545,32.09003942044554,19,1,6411.493889796331,353.4294181870677,2.6131036630951634,0,60888770812.90225,normal,0.0
2019-01-05 22:00:00,216564.91699471616,0.7385686738732439,11,2,5338.372686550596,881.8241342752357,1.5844780336365993,2,36862018132.71355,normal,0.0
2019-01-05 23:00:00,99098.15131224065,82.72603175838269,15,3,2671.949749986959,997.832387148533,1.610835969127381,2,86268984855.04208,normal,0.0
2019-01-06 00:00:00,107158.4537381721,12.135962562864284,19,2,6300.620262789827,5770.523654640384,1.9535584741248564,0,66290399675.695045,normal,0.0
2019-01-06 01:00:00,3573.229509690048,8.90172961769364,17,3,5185.086572826148,8961.63206272642,1.6301465907511374,0,122788926913.87247,normal,0.0
2019-01-06 02:00:00,364247.4130382082,6.926698528408156,21,0,5466.399734020384,24455.36675399701,2.390639125468359,0,28227981039.364643,normal,0.0
2019-01-06 03:00:00,1334.4811911168624,3.8318489638250193,12,1,4603.396582952207,5089.0102823694215,2.1252598831859744,0,36814474283.83474,normal,0.0
2019-01-06 04:00:00,71233.19335722202,31.363415597332434,14,1,6340.615417922298,223.67971791185667,2.2884673888785887,1,88300040826.89832,normal,0.0
2019-01-06 05:00:00,1760152.9235491492,62.206781312082285,10,2,4261.737307582124,21409.353061851798,1.7774690515374838,0,47450672615.791,normal,0.0
2019-01-06 06:00:00,3037.916962213725,10.676589053642761,13,2,6249.795726884544,528.0403372973133,1.5093523019595931,0,70529087276.1727,normal,0.0
2019-01-06 07:00:00,7096.837496666943,60.907147520199736,18,4,4017.0411165526016,2909.5369871776998,2.1090411840617014,1,92299911633.70773,normal,0.0
2019-01-06 08:00:00,26884.433832905,34.72244064571575,15,3,5268.116496503214,874.7027364527477,2.1424027771945298,0,62412055058.67612,normal,0.0
2019-01-06 09:00:00,8046.952214009843,13.118998243677812,12,2,6381.456341228568,2250.0922656232574,2.397234988830129,0,472768714252.7892,normal,0.0
2019-01-06 10:00:00,990.9589769550172,22.41876409815731,18,2,6486.408896903229,7904.988512818294,2.0153907257044743,1,12897764315.756088,normal,0.0
2019-01-06 11:00:00,25263.752745388487,11.418030935190455,14,1,5855.273887664835,4357.7085012884145,2.1310828939945385,1,21824566636.278076,normal,0.0
2019-01-06 12:00:00,2631.7191282175672,16.361668157527415,12,0,6117.464666221984,879.6825105690003,2.315547668835441,0,93305019159.75441,normal,0.0
2019-01-06 13:00:00,56793.93729625434,1.1959839131303653,10,3,5925.886195774687,8135.335820535706,1.9619413962472563,2,106679136435.43575,normal,0.0
2019-01-06 14:00:00,3502.2171961755016,23.831892968815573,19,2,4584.703980690441,47890.19546646645,1.9595205666522686,1,21732710270.179413,normal,0.0
2019-01-06 15:00:00,488878.2744846014,1.0854206687697368,11,0,5519.596806807872,3270.7223464130725,1.6356405941999557,0,40856946515.91386,normal,0.0
2019-01-06 16:00:00,4598.5366639166405,33.97466849456765,18,2,5285.725035496707,1173.9299590256887,2.0859842065771463,0,85846081429.94429,normal,0.0
2019-01-06 17:00:00,11566.600624910792,34.8533218161465,12,3,6094.607259880564,11079.583749606376,1.7155699117456464,1,186440286264.67142,normal,0.0
2019-01-06 18:00:00,112087.42596388099,5.411970942705205,14,3,6161.944469553374,703.6350149884164,2.322555094059753,0,91869383357.68987,normal,0.0
2019-01-06 19:00:00,1878.5798419255011,7.821269653983819,18,2,5056.948654773809,2741.7856982452067,2.1441072959583303,0,51069498769.59399,normal,0.0
2019-01-06 20:00:00,34714.747276444956,13.128992132257588,11,3,4906.463845190693,1449.5954949962104,1.615962362060222,2,27717269987.9943,normal,0.0
2019-01-06 21:00:00,300825.46003953804,18.159652148958035,10,3,6051.102781034555,36339.03356774921,1.787157532961512,0,13436289294.505276,normal,0.0
2019-01-06 22:00:00,884.5097448358107,6.775400017991663,19,1,4818.540554929097,3152.7635860034393,2.0369808832646656,1,6330930996.079214,normal,0.0
2019-01-06 23:00:00,31865.13413014348,17.95361967982612,9,2,6142.9654394263225,1245.2716383445006,1.6126483197942068,1,30877762158.860413,normal,0.0
2019-01-07 00:00:00,37040.44076887105,7.070372129173751,26,1,5143.490178925216,1472.5600096803391,2.1727365831905816,0,4165302882.7983923,normal,0.0
2019-01-07 01:00:00,105202.85771989923,1.1417953583686666,17,1,4454.951731864462,69.41841500962643,1.8939216874780773,1,64287155705.87598,normal,0.0
2019-01-07 02:00:00,1855.850904039013,0.050614989572670195,15,1,4619.233392643026,1831.8596058002465,1.8186422226634653,0,215677883342.2996,normal,0.0
2019-01-07 03:00:00,1570.4017759179897,2.1328057491845978,15,1,2167.6556229709345,4623.425393729156,2.617827191640282,1,169013235912.63583,normal,0.0
2019-01-07 04:00:00,62560.10985636995,31.428464309523463,14,2,4938.880843442049,1785.7105901229763,1.860513618583954,0,29654091157.716583,normal,0.0
2019-01-07 05:00:00,39893.526494375925,65.10629066708611,18,0,5639.270958627774,641.6312362197723,2.4246052861207836,0,24697938415.36034,normal,0.0
2019-01-07 06:00:00,36351.31653832957,11.136211499383412,16,1,7552.335062552382,8659.735173632473,2.3965867111246735,1,281244238512.2158,normal,0.0
2019-01-07 07:00:00,44041.88619243984,14.376848003303625,10,5,4382.8972731513595,2953.305279679126,2.4130997306175046,0,56270498004.02206,normal,0.0
2019-01-07 08:00:00,5653.050312872061,3.1763550186603147,21,2,4658.52473132471,57031.01474433151,1.7466031259766195,0,58999927351.76541,normal,0.0
2019-01-07 09:00:00,35049.17639984403,16.016044429468135,11,1,4332.182669619735,1080.8802637918973,1.9105711684092461,1,45679235689.62198,normal,0.0
2019-01-07 10:00:00,39582.6015776037,3.1250053619146048,15,2,4232.97013471406,2921.692495338739,2.307946041726934,0,70962822435.06616,normal,0.0
2019-01-07 11:00:00,5277.971746329347,18.894541343089955,13,1,5581.39624907967,2138.9734338046305,1.9450081593667443,0,32819381045.25448,normal,0.0
2019-01-07 12:00:00,919466.6220781545,54.138616830635215,8,3,4609.332597075281,1394.0950362937313,1.8422032708001004,0,69542429216.96515,normal,0.0
2019-01-07 13:00:00,56821.26064610737,4.355622579283031,15,1,4276.859850981267,10017.23409504176,2.3637731115141074,1,42243933469.38901,normal,0.0
2019-01-07 14:00:00,2033.2545311999013,28.926299342665747,20,1,5403.594592607933,2961.061611248327,1.9463919128443057,0,28193578307.081364,normal,0.0
2019-01-07 15:00:00,81887.95727970851,0.4756601958647445,17,3,5550.973853693439,3787.321505161402,2.321341966550763,0,59280918469.25413,normal,0.0
2019-01-07 16:00:00,3135.7907670236773,9.415990640138391,14,2,4301.038890413485,3256.560496119763,2.106259845316425,0,305558730119.8993,normal,0.0
2019-01-07 17:00:00,106315.8019417582,2.347503802919883,15,2,6089.730980245503,10853.490352901337,1.9113268125293386,0,27920405140.208946,normal,0.0
2019-01-07 18:00:00,223505.46798970387,8.691971161803284,15,2,6667.6406447490535,31319.53208079082,1.1516126287364719,1,22256738327.755726,normal,0.0
2019-01-07 19:00:00,4266.868066862993,3.812000651565885,18,0,5710.619058222438,947.8004070944866,1.9184395118736224,0,17250527860.68978,normal,0.0
2019-01-07 20:00:00,151259.51129162213,9.345905686434472,16,0,5540.923743105921,2494.0722280052946,2.2278286402731524,0,47124266958.072914,normal,0.0
2019-01-07 21:00:00,50290.01632951695,10.809304928493548,23,1,2711.450556584046,5764.9264418206185,1.7717597381706802,0,221330631356.63058,normal,0.0
2019-01-07 22:00:00,114018.99313982211,7.150395236249554,16,3,4152.063844026491,5288.0087450427445,1.5731285356614997,1,50667037119.081116,normal,0.0
2019-01-07 23:00:00,978314.0043300954,21.37846501309179,13,3,3619.0591658063386,11054.46952011254,2.073254060316722,0,1335766759163.2678,normal,0.0
2019-01-08 00:00:00,13483.523910482925,50.22962525430266,19,1,5929.930810649384,1303.7505706058726,1.7919915409739673,0,36459422596.77904,normal,0.0
2019-01-08 01:00:00,4878.180940615412,10.236368131745321,18,1,5979.346026542591,2378.3168302402687,1.5740470627956331,1,35140899615.31001,normal,0.0
2019-01-08 02:00:00,3718.1114393044536,4.272360185574748,15,1,5443.938854853516,11589.649901684594,2.416272179004463,0,4646811570.03021,normal,0.0
2019-01-08 03:00:00,4308.647936564519,6.314026300258069,11,0,4748.410250947017,1376.0690583599007,2.0468200590024996,1,70560375901.50528,normal,0.0
2019-01-08 04:00:00,18878.832147118224,38.483085953515925,14,3,4734.831853646195,3762.285440267089,2.2007906508389508,1,227227342190.98148,normal,0.0
2019-01-08 05:00:00,43577.83592038257,16.955813388559584,14,1,8856.630174376993,807.7865608841082,1.7536198580118343,1,52257065456.82596,normal,0.0
2019-01-08 06:00:00,38306.7576158004,12.139794545776795,17,4,5799.051526366244,71371.47408795073,1.9429597183589231,1,89555475063.75974,normal,0.0
2019-01-08 07:00:00,115193.25763671374,3.241832686825363,18,5,4906.581277888847,3761.647860422417,2.2275869278185856,0,84590993122.9677,normal,0.0
2019-01-08 08:00:00,22606.74933361714,11.946826411553424,14,1,5489.810004432972,20518.97091664864,1.8878022978050144,0,19084607964.172295,normal,0.0
2019-01-08 09:00:00,403151.68283283274,6.52823634943772,18,4,3719.4105511672888,3171.6913832903824,1.3246577893280471,1,178615495958.95325,normal,0.0
2019-01-08 10:00:00,12973.78852229417,57.35140012710339,10,3,5572.44521140193,7489.20012448571,1.8947497038459236,0,4718428792.963408,normal,0.0
2019-01-08 11:00:00,5077544.482865204,43.095393242177494,24,3,4748.794930603971,4767.990145634231,1.9747903695255933,0,214496907878.4668,normal,0.0
2019-01-08 12:00:00,76982.59955782292,1.7526504916706185,15,0,5505.2168976251205,12134.048895942917,2.2056765325367964,0,66677656607.73884,normal,0.0
2019-01-08 13:00:00,3966.6805370767465,14.540429380196864,17,4,4051.8476611600763,10349.638721687732,2.008263534693955,3,69654197281.87589,normal,0.0
2019-01-08 14:00:00,2586.8986477019675,5.099350739957473,18,6,6822.616944948,1895.8541478556078,1.8522618422738573,0,26965968919.73709,normal,0.0
